geo_unit,Agricultural,Commercial,Domestic,Industrial,Professional,Transport,Indefinite,sex
BR00093,0.34782608695652173,0.14130434782608695,0.03260869565217391,0.2717391304347826,0.06521739130434782,0.10869565217391304,0.03260869565217391,male
BR00094,0.346031746031746,0.13968253968253969,0.02857142857142857,0.273015873015873,0.06984126984126984,0.1126984126984127,0.03015873015873016,male
BR00095,0.34627329192546585,0.13975155279503104,0.027950310559006212,0.2732919254658385,0.06987577639751552,0.11335403726708075,0.029503105590062112,male
BR00096,0.34590163934426227,0.13934426229508196,0.027868852459016394,0.27377049180327867,0.07049180327868852,0.11311475409836065,0.029508196721311476,male
BR00097,0.34545454545454546,0.13863636363636364,0.029545454545454545,0.2727272727272727,0.07045454545454545,0.11363636363636363,0.029545454545454545,male
BR00098,0.345565749235474,0.13914373088685014,0.0290519877675841,0.27370030581039756,0.07033639143730887,0.11314984709480122,0.0290519877675841,male
BR00099,0.34545454545454546,0.1393939393939394,0.028282828282828285,0.2727272727272727,0.0707070707070707,0.11313131313131314,0.030303030303030304,male
BR00100,0.34559884559884557,0.13924963924963926,0.02886002886002886,0.27344877344877344,0.06998556998556998,0.11327561327561328,0.02958152958152958,male
BR00101,0.34583645911477867,0.13953488372093023,0.028507126781695424,0.2733183295823956,0.06976744186046512,0.11327831957989497,0.02975743935983996,male
BR00102,0.34612031386224934,0.13949433304272013,0.02877070619006103,0.2728857890148213,0.06974716652136007,0.11333914559721012,0.02964254577157803,male
BR00103,0.3433734939759036,0.13855421686746988,0.030120481927710843,0.2710843373493976,0.07228915662650602,0.1144578313253012,0.030120481927710843,male
BR00104,0.34551495016611294,0.13953488372093023,0.02823920265780731,0.27408637873754155,0.06976744186046512,0.11295681063122924,0.029900332225913623,male
BR00105,0.3463855421686747,0.13855421686746988,0.02710843373493976,0.2740963855421687,0.06927710843373494,0.1144578313253012,0.030120481927710843,male
BR00106,0.3464373464373464,0.14004914004914004,0.029484029484029485,0.2727272727272727,0.0687960687960688,0.11302211302211303,0.029484029484029485,male
BR00107,0.34587813620071683,0.13978494623655913,0.02867383512544803,0.2724014336917563,0.06989247311827956,0.11290322580645161,0.03046594982078853,male
BR00108,0.34549356223175964,0.13948497854077252,0.027896995708154508,0.27253218884120173,0.07081545064377683,0.11373390557939914,0.030042918454935622,male
BR00109,0.34596375617792424,0.1394151565074135,0.028624382207578253,0.2732701812191104,0.06981054365733114,0.11326194398682043,0.029654036243822075,male
BR00110,0.345908567038033,0.13941605839416057,0.028582404917402996,0.2733000384172109,0.06980407222435651,0.11329235497502882,0.029696504033807147,male
BR00111,0.34575569358178054,0.13871635610766045,0.028985507246376812,0.2732919254658385,0.07039337474120083,0.11387163561076605,0.028985507246376812,male
BR00112,0.34612105711849955,0.13895993179880647,0.028985507246376812,0.2728047740835465,0.06990622335890878,0.113384484228474,0.029838022165387893,male
BR00113,0.34530938123752497,0.13972055888223553,0.027944111776447105,0.27345309381237526,0.06986027944111776,0.11377245508982035,0.029940119760479042,male
BR00114,0.34581881533101044,0.13937282229965156,0.028745644599303136,0.2735191637630662,0.06968641114982578,0.1132404181184669,0.029616724738675958,male
BR00115,0.3463687150837989,0.13966480446927373,0.027932960893854747,0.2737430167597765,0.07262569832402235,0.11173184357541899,0.027932960893854747,male
BR00116,0.34615384615384615,0.1390532544378698,0.029585798816568046,0.27218934911242604,0.07100591715976332,0.11242603550295859,0.029585798816568046,male
BR00117,0.34602649006622516,0.1390728476821192,0.028973509933774833,0.2731788079470199,0.0695364238410596,0.11341059602649006,0.029801324503311258,male
CT00001,0.3465160075329567,0.1393596986817326,0.02824858757062147,0.2730696798493409,0.0696798493408663,0.11299435028248588,0.030131826741996232,male
CT00002,0.34772182254196643,0.13908872901678657,0.02877697841726619,0.2733812949640288,0.06954436450839328,0.11270983213429256,0.02877697841726619,male
CT00003,0.34538653366583544,0.1396508728179551,0.028678304239401497,0.2730673316708229,0.06982543640897755,0.11346633416458853,0.029925187032418952,male
CT00004,0.34594739667203434,0.1392914653784219,0.02871712292002147,0.273215244229737,0.06977992485238863,0.11325818572195384,0.029790660225442835,male
CT00005,0.34558823529411764,0.13970588235294118,0.029411764705882353,0.27205882352941174,0.06985294117647059,0.11397058823529412,0.029411764705882353,male
CT00006,0.3470031545741325,0.138801261829653,0.028391167192429023,0.2744479495268139,0.0694006309148265,0.11356466876971609,0.028391167192429023,male
CT00007,0.3460207612456747,0.14013840830449828,0.029411764705882353,0.27335640138408307,0.06920415224913495,0.11245674740484429,0.029411764705882353,male
CT00008,0.34593837535014005,0.13935574229691877,0.028711484593837534,0.27310924369747897,0.0700280112044818,0.1134453781512605,0.029411764705882353,male
CT00009,0.34602757715036114,0.139198949441891,0.028890347997373604,0.273145108338805,0.0695994747209455,0.11359159553512804,0.02954694681549573,male
CT00010,0.34602829162132753,0.13928182807399347,0.02883569096844396,0.2731229597388466,0.06964091403699674,0.11316648531011969,0.029923830250272034,male
CT00011,0.3444976076555024,0.13875598086124402,0.028708133971291867,0.2727272727272727,0.07177033492822966,0.11483253588516747,0.028708133971291867,male
CT00012,0.345679012345679,0.1382716049382716,0.02962962962962963,0.2740740740740741,0.0691358024691358,0.11358024691358025,0.02962962962962963,male
CT00013,0.34560906515580736,0.14022662889518414,0.028328611898016998,0.273371104815864,0.06940509915014165,0.11331444759206799,0.029745042492917848,male
CT00014,0.3458874458874459,0.1393939393939394,0.02857142857142857,0.27316017316017316,0.0696969696969697,0.11341991341991342,0.02987012987012987,male
CT00015,0.34759358288770054,0.13903743315508021,0.029411764705882353,0.2727272727272727,0.06951871657754011,0.11229946524064172,0.029411764705882353,male
CT00016,0.345580404685836,0.1395101171458999,0.02875399361022364,0.2731629392971246,0.06975505857294995,0.1134185303514377,0.029818956336528223,male
CT00017,0.34615384615384615,0.1390532544378698,0.028106508875739646,0.27366863905325445,0.0695266272189349,0.11390532544378698,0.029585798816568046,male
CT00018,0.3457875457875458,0.1391941391941392,0.02857142857142857,0.27326007326007323,0.0695970695970696,0.11355311355311355,0.030036630036630037,male
CT00019,0.34576271186440677,0.13898305084745763,0.02711864406779661,0.2745762711864407,0.0711864406779661,0.11186440677966102,0.030508474576271188,male
CT00020,0.3458333333333333,0.1394607843137255,0.028676470588235293,0.27328431372549017,0.06985294117647059,0.11323529411764706,0.029656862745098038,male
CT00021,0.34615384615384615,0.1390532544378698,0.028599605522682446,0.27317554240631164,0.07001972386587771,0.11341222879684418,0.029585798816568046,male
CT00022,0.34560906515580736,0.14022662889518414,0.028328611898016998,0.273371104815864,0.06940509915014165,0.11331444759206799,0.029745042492917848,male
CT00023,0.34599504541701076,0.13955408753096615,0.028901734104046242,0.27332782824112306,0.06936416184971098,0.11312964492155243,0.02972749793559042,male
CT00024,0.3456678700361011,0.13898916967509026,0.02888086642599278,0.27346570397111913,0.06949458483754513,0.11371841155234658,0.029783393501805054,male
CT00025,0.3472222222222222,0.1388888888888889,0.027777777777777776,0.2743055555555556,0.06944444444444445,0.11284722222222222,0.029513888888888888,male
CT00026,0.3458844133099825,0.13922942206654992,0.028896672504378284,0.2732049036777583,0.07005253940455342,0.11295971978984239,0.0297723292469352,male
CT00028,0.345707656612529,0.13954259197878688,0.028505137553861453,0.273118992376533,0.06993702353331123,0.11335764003977461,0.029830957905203844,male
CT00029,0.34579439252336447,0.13960280373831777,0.028621495327102803,0.2733644859813084,0.06950934579439252,0.1133177570093458,0.029789719626168224,male
CT00030,0.3459154929577465,0.13915492957746478,0.02873239436619718,0.27323943661971833,0.06985915492957746,0.1132394366197183,0.029859154929577466,male
CT00031,0.3463917525773196,0.1402061855670103,0.0288659793814433,0.2721649484536082,0.07010309278350516,0.1134020618556701,0.0288659793814433,male
CT00032,0.34593572778827975,0.13988657844990549,0.02835538752362949,0.2731568998109641,0.06994328922495274,0.11342155009451796,0.02930056710775047,male
CT00033,0.34603930911256703,0.13936867182846932,0.02858844550327576,0.2733770101250744,0.06968433591423466,0.11316259678379988,0.029779630732578916,male
CT00034,0.3459522422830518,0.13948747815958065,0.028538147932440302,0.27315084449621435,0.06988934187536401,0.11327897495631917,0.0297029702970297,male
CT00035,0.3464765100671141,0.13926174496644295,0.028523489932885907,0.27348993288590606,0.06963087248322147,0.11325503355704698,0.02936241610738255,male
CT00036,0.3458411507191995,0.13946216385240776,0.028767979987492184,0.27329580988117574,0.07004377736085053,0.1131957473420888,0.029393370856785492,male
CT00037,0.346072186836518,0.13906581740976645,0.028662420382165606,0.27282377919320594,0.07006369426751592,0.11358811040339703,0.029723991507430998,male
CT00038,0.34622823984526113,0.13926499032882012,0.028368794326241134,0.2733720180528691,0.06963249516441006,0.11347517730496454,0.029658284977433915,male
CT00039,0.3459764223475141,0.13941568426447976,0.028703229113275244,0.2731932342388519,0.06970784213223988,0.1132752434648898,0.02972834443874936,male
CT00040,0.345531914893617,0.13957446808510637,0.02893617021276596,0.2731914893617021,0.06978723404255319,0.11319148936170213,0.029787234042553193,male
CT00041,0.34537725823591925,0.1392136025504782,0.028692879914984058,0.2731137088204038,0.07013815090329437,0.11370882040382571,0.02975557917109458,male
CT00042,0.3458856345885635,0.1394700139470014,0.029288702928870293,0.2733612273361227,0.0697350069735007,0.11297071129707113,0.029288702928870293,male
CT00043,0.34593023255813954,0.13953488372093023,0.028343023255813952,0.27325581395348836,0.06976744186046512,0.11337209302325581,0.029796511627906978,male
CT00044,0.346336822074215,0.13986679352997144,0.028544243577545196,0.2730732635585157,0.06945765937202664,0.11322549952426261,0.029495718363463368,male
CT00045,0.3460490463215259,0.13896457765667575,0.027247956403269755,0.2724795640326976,0.07084468664850137,0.11444141689373297,0.02997275204359673,male
CT00046,0.3458646616541353,0.13909774436090225,0.02882205513784461,0.2731829573934837,0.07017543859649122,0.11278195488721804,0.03007518796992481,male
CT00047,0.34608985024958405,0.13976705490848584,0.028286189683860232,0.27287853577371046,0.06988352745424292,0.11314475873544093,0.029950083194675542,male
CT00048,0.34558823529411764,0.13970588235294118,0.029411764705882353,0.27205882352941174,0.06985294117647059,0.11397058823529412,0.029411764705882353,male
CT00049,0.34615384615384615,0.1396761133603239,0.02834008097165992,0.2732793522267207,0.06950067476383266,0.11336032388663968,0.029689608636977057,male
CT00050,0.3461169702780441,0.13902205177372962,0.028763183125599234,0.27325023969319273,0.06999041227229147,0.11313518696069032,0.029721955896452542,male
CT00051,0.3460207612456747,0.1395617070357555,0.02883506343713956,0.27335640138408307,0.06920415224913495,0.11303344867358708,0.029988465974625143,male
CT00052,0.34615384615384615,0.1388888888888889,0.028846153846153848,0.27350427350427353,0.06944444444444445,0.11324786324786325,0.029914529914529916,male
CT00053,0.34595775673707213,0.13911143481427532,0.028404952658412235,0.27312454479242537,0.06991988346686089,0.11361981063364894,0.02986161689730517,male
CT00054,0.3456221198156682,0.13940092165898618,0.02880184331797235,0.2730414746543779,0.07027649769585254,0.11290322580645161,0.029953917050691243,male
CT00055,0.34574763757643134,0.13952195664257921,0.028349082823790995,0.27348526959421904,0.07003891050583658,0.11339633129516398,0.029460811561978877,male
CT00056,0.3459262630860264,0.13928083750568956,0.02867546654528903,0.27355484751934456,0.06964041875284478,0.1133363677742376,0.029585798816568046,male
CT00057,0.3453488372093023,0.13953488372093023,0.029069767441860465,0.27325581395348836,0.06976744186046512,0.1127906976744186,0.030232558139534883,male
CT00058,0.34710743801652894,0.14049586776859505,0.028925619834710745,0.2727272727272727,0.07024793388429752,0.1115702479338843,0.028925619834710745,male
CT00059,0.34596871239470517,0.13959085439229843,0.02888086642599278,0.273164861612515,0.06979542719614922,0.11311672683513839,0.029482551143200964,male
CT00060,0.3474903474903475,0.138996138996139,0.02702702702702703,0.27413127413127414,0.0694980694980695,0.11196911196911197,0.03088803088803089,male
CT00061,0.3462099125364432,0.1392128279883382,0.028425655976676383,0.27332361516034986,0.06997084548104957,0.1129737609329446,0.02988338192419825,male
CT00062,0.34532374100719426,0.1366906474820144,0.02877697841726619,0.2733812949640288,0.07194244604316546,0.11510791366906475,0.02877697841726619,male
CT00063,0.34545454545454546,0.1393939393939394,0.028282828282828285,0.2727272727272727,0.0707070707070707,0.11313131313131314,0.030303030303030304,male
CT00064,0.3456495828367104,0.1394517282479142,0.028605482717520857,0.2729439809296782,0.07032181168057211,0.11323003575685339,0.029797377830750895,male
CT00065,0.345703125,0.1396484375,0.0283203125,0.2734375,0.0703125,0.11328125,0.029296875,male
CT00066,0.34609929078014184,0.13900709219858157,0.028368794326241134,0.27375886524822696,0.06950354609929078,0.11347517730496454,0.029787234042553193,male
CT00067,0.3458937198067633,0.1391304347826087,0.028985507246376812,0.27342995169082124,0.06956521739130435,0.11304347826086956,0.02995169082125604,male
CT00068,0.3458167330677291,0.1394422310756972,0.028685258964143426,0.2733067729083665,0.0701195219123506,0.11314741035856574,0.02948207171314741,male
CT00069,0.34525939177101966,0.13953488372093023,0.028622540250447227,0.2737030411449016,0.06976744186046512,0.11270125223613596,0.03041144901610018,male
CT00070,0.34591194968553457,0.13941299790356393,0.02830188679245283,0.27358490566037735,0.07023060796645703,0.11320754716981132,0.029350104821802937,male
CT00071,0.3459158415841584,0.13923267326732675,0.028465346534653466,0.27351485148514854,0.06992574257425743,0.11324257425742575,0.0297029702970297,male
CT00072,0.34610472541507026,0.1392081736909323,0.0280970625798212,0.27330779054916987,0.070242656449553,0.1136653895274585,0.02937420178799489,male
CT00073,0.3464180569185476,0.1393523061825319,0.02845927379784102,0.27379784102060845,0.06967615309126594,0.11285574092247301,0.029440628066732092,male
CT00074,0.3462214411247803,0.13884007029876977,0.028119507908611598,0.2741652021089631,0.070298769771529,0.11247803163444639,0.029876977152899824,male
CT00075,0.34577501296008295,0.1394504924831519,0.02851218247796786,0.27319854847071023,0.06998444790046657,0.11353032659409021,0.029548989113530325,male
CT00076,0.34549878345498786,0.1386861313868613,0.029197080291970802,0.2725060827250608,0.0705596107055961,0.11435523114355231,0.029197080291970802,male
CT00077,0.3457159976033553,0.1396045536249251,0.028759736369083282,0.2732174955062912,0.0695026962252846,0.11324146195326543,0.029958058717795086,male
CT00078,0.3453551912568306,0.13989071038251366,0.02841530054644809,0.273224043715847,0.06994535519125683,0.11366120218579236,0.029508196721311476,male
CT00079,0.34592445328031807,0.13916500994035785,0.028628230616302187,0.2731610337972167,0.06998011928429423,0.11332007952286283,0.02982107355864811,male
CT00080,0.34619002822201317,0.13922859830667922,0.028222013170272814,0.2737535277516463,0.06961429915333961,0.11288805268109126,0.030103480714957668,male
CT00081,0.34591194968553457,0.139937106918239,0.02830188679245283,0.27358490566037735,0.06918238993710692,0.11320754716981132,0.029874213836477988,male
CT00082,0.34629629629629627,0.1388888888888889,0.027777777777777776,0.2740740740740741,0.07037037037037037,0.11296296296296296,0.02962962962962963,male
CT00083,0.3465909090909091,0.13920454545454544,0.028409090909090908,0.2727272727272727,0.07102272727272728,0.11363636363636363,0.028409090909090908,male
CT00084,0.34594594594594597,0.13940917661847893,0.028661219358893777,0.2732872407291012,0.06976744186046512,0.11326209930861093,0.029666876178504085,male
CT00085,0.3472222222222222,0.1388888888888889,0.027777777777777776,0.2743055555555556,0.06944444444444445,0.11284722222222222,0.029513888888888888,male
CT00086,0.3460122699386503,0.1392638036809816,0.02883435582822086,0.27300613496932513,0.06993865030674846,0.11349693251533742,0.029447852760736196,male
CT00087,0.34610630407911,0.13967861557478367,0.02843016069221261,0.273176761433869,0.06983930778739184,0.11310259579728059,0.029666254635352288,male
CT00088,0.3463497453310696,0.13921901528013583,0.028862478777589132,0.2733446519524618,0.06960950764006792,0.11375212224108659,0.028862478777589132,male
CT00089,0.34594594594594597,0.13918918918918918,0.02837837837837838,0.27364864864864863,0.06959459459459459,0.11351351351351352,0.02972972972972973,male
CT00090,0.3460490463215259,0.1396457765667575,0.02861035422343324,0.2731607629427793,0.06948228882833787,0.11307901907356949,0.02997275204359673,male
CT00091,0.3470031545741325,0.138801261829653,0.028391167192429023,0.2744479495268139,0.0694006309148265,0.11356466876971609,0.028391167192429023,male
CT00092,0.3464285714285714,0.1392857142857143,0.02857142857142857,0.2732142857142857,0.06964285714285715,0.1125,0.030357142857142857,male
CT00093,0.34578847371754273,0.13932868904369855,0.028499050031665613,0.27359088030398987,0.06966434452184928,0.11336288790373654,0.029765674477517417,male
CT00094,0.3460207612456747,0.1384083044982699,0.02768166089965398,0.27335640138408307,0.06920415224913495,0.11418685121107267,0.031141868512110725,male
CT00095,0.34576023391812866,0.13961988304093567,0.02850877192982456,0.2733918128654971,0.06944444444444445,0.11330409356725146,0.029970760233918127,male
CT00096,0.34576757532281205,0.13916786226685796,0.028694404591104734,0.27259684361549497,0.0703012912482066,0.1133428981348637,0.03012912482065997,male
CT00097,0.3465783664459161,0.1390728476821192,0.02869757174392936,0.2737306843267108,0.0706401766004415,0.11258278145695365,0.02869757174392936,male
CT00098,0.34584664536741216,0.1393769968051118,0.02875399361022364,0.2731629392971246,0.06988817891373802,0.1134185303514377,0.029552715654952075,male
CT00099,0.34573119188503804,0.13947590870667795,0.028740490278951817,0.27303465765004226,0.07016060862214708,0.1132713440405748,0.029585798816568046,male
CT00100,0.34566929133858265,0.13937007874015747,0.028346456692913385,0.2732283464566929,0.07007874015748032,0.11338582677165354,0.029921259842519685,male
CT00101,0.34589468430247067,0.13925630147242327,0.028699775393062142,0.2732717743948091,0.06987771400049912,0.11330172198652358,0.02969802845021213,male
CT00102,0.34585152838427946,0.1388646288209607,0.028820960698689956,0.27336244541484717,0.06986899563318777,0.11353711790393013,0.029694323144104803,male
CT00103,0.3457743457743458,0.13942513942513943,0.028743028743028743,0.2732732732732733,0.06992706992706993,0.11325611325611326,0.029601029601029602,male
CT00104,0.34646739130434784,0.13994565217391305,0.028532608695652172,0.27309782608695654,0.06929347826086957,0.11277173913043478,0.029891304347826088,male
CT00105,0.34587020648967554,0.13938053097345132,0.028761061946902654,0.27323008849557523,0.06969026548672566,0.11320058997050148,0.029867256637168143,male
CT00106,0.34584342211460856,0.13922518159806296,0.028652138821630348,0.2732041969330105,0.06981436642453591,0.11339790153349476,0.02986279257465698,male
CT00107,0.34610472541507026,0.1392081736909323,0.0280970625798212,0.27330779054916987,0.070242656449553,0.1136653895274585,0.02937420178799489,male
CT00108,0.3457497612225406,0.13944603629417382,0.02865329512893983,0.2731614135625597,0.06972301814708691,0.11365807067812798,0.029608404966571154,male
CT00109,0.3468013468013468,0.13804713804713806,0.026936026936026935,0.2727272727272727,0.0707070707070707,0.11447811447811448,0.030303030303030304,male
CT00110,0.34594594594594597,0.13945945945945945,0.02810810810810811,0.2735135135135135,0.07027027027027027,0.11351351351351352,0.02918918918918919,male
CT00111,0.3470031545741325,0.138801261829653,0.028391167192429023,0.2744479495268139,0.0694006309148265,0.11356466876971609,0.028391167192429023,male
CT00112,0.3462857142857143,0.13942857142857143,0.02857142857142857,0.27314285714285713,0.06971428571428571,0.11314285714285714,0.029714285714285714,male
CT00113,0.34582407113369323,0.13940933629723723,0.028580501746586218,0.2731025722451572,0.06986344871387742,0.113369323594792,0.029850746268656716,male
CT00114,0.3459419757620272,0.1395519647447668,0.028644876973925818,0.27322805728975397,0.0697759823723834,0.11311053984575835,0.0297466030113845,male
CT00115,0.3458823529411765,0.13929411764705882,0.028705882352941175,0.27341176470588235,0.06964705882352941,0.11341176470588235,0.029647058823529412,male
CT00116,0.3457831325301205,0.13975903614457832,0.02891566265060241,0.27228915662650605,0.06987951807228916,0.11325301204819277,0.030120481927710843,male
CT00117,0.3458068827263615,0.1393250918810558,0.028733711994654194,0.27330437687938525,0.0698296024056131,0.11326428332776478,0.029736050785165388,male
CT00118,0.345707656612529,0.13921113689095127,0.029002320185614848,0.27262180974477956,0.06960556844547564,0.1136890951276102,0.030162412993039442,male
CT00119,0.3464052287581699,0.13725490196078433,0.026143790849673203,0.27450980392156865,0.0718954248366013,0.1111111111111111,0.032679738562091505,male
CT00120,0.3463414634146341,0.13951219512195123,0.02829268292682927,0.2731707317073171,0.0702439024390244,0.11317073170731708,0.02926829268292683,male
CT00121,0.346072186836518,0.1394196744515216,0.028308563340410473,0.27317763623496105,0.07006369426751592,0.11323425336164189,0.029723991507430998,male
CT00122,0.3460837887067395,0.13934426229508196,0.028233151183970857,0.273224043715847,0.07012750455373407,0.11293260473588343,0.030054644808743168,male
CT00123,0.3470715835140998,0.13882863340563992,0.028199566160520606,0.27331887201735355,0.06941431670281996,0.11279826464208242,0.03036876355748373,male
CT00124,0.346031746031746,0.13932980599647266,0.02857142857142857,0.27336860670194,0.06984126984126984,0.11322751322751323,0.02962962962962963,male
CT00125,0.34558823529411764,0.13970588235294118,0.029411764705882353,0.27205882352941174,0.06985294117647059,0.11397058823529412,0.029411764705882353,male
